,Default,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9
7Networks_LH_Cont_pCun_1,Cont,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_Cont_pCun_2,Cont,DorsAttn,DorsAttn,Cont,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn,DorsAttn
7Networks_LH_Default_PFC_1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_10,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_11,Default,Default,Default,Default,Default,Limbic,Default,Default,Default,Limbic
7Networks_LH_Default_PFC_12,Default,Default,Default,Default,Default,Limbic,Default,Default,Default,Default
7Networks_LH_Default_PFC_13,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_14,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_15,Default,Default,Default,Default,Default,Default,Default,Default,Default,Limbic
7Networks_LH_Default_PFC_16,Default,Default,Vis,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_PFC_17,Default,Cont,Cont,Cont,Cont,Default,Default,Cont,Cont,Default
7Networks_LH_Default_PFC_18,Default,Default,Default,Limbic,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_19,Default,Limbic,Cont,Vis,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_PFC_2,Default,Limbic,Limbic,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_PFC_20,Default,Cont,Cont,Cont,DorsAttn,Cont,DorsAttn,Cont,Cont,Default
7Networks_LH_Default_PFC_21,Default,Cont,Cont,Cont,DorsAttn,DorsAttn,DorsAttn,Cont,Cont,DorsAttn
7Networks_LH_Default_PFC_22,Default,DorsAttn,Cont,Cont,DorsAttn,DorsAttn,DorsAttn,Cont,Cont,DorsAttn
7Networks_LH_Default_PFC_23,Default,Cont,Cont,Cont,DorsAttn,Cont,DorsAttn,Cont,Cont,Default
7Networks_LH_Default_PFC_24,Default,Vis,Default,Vis,DorsAttn,DorsAttn,DorsAttn,Default,Default,Vis
7Networks_LH_Default_PFC_3,Default,Limbic,Vis,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_PFC_4,Default,Limbic,Vis,Default,Default,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_PFC_5,Default,Limbic,Default,Default,Limbic,Default,Default,Default,Limbic,Limbic
7Networks_LH_Default_PFC_6,Default,Cont,Cont,Cont,Cont,DorsAttn,DorsAttn,Cont,Cont,Cont
7Networks_LH_Default_PFC_7,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_8,Default,Default,Default,Default,Default,Limbic,Default,Default,Default,Limbic
7Networks_LH_Default_PFC_9,Default,Default,Default,Default,Default,Limbic,Limbic,Default,Default,Limbic
7Networks_LH_Default_Par_1,Default,Default,Cont,SalVentAttn,Cont,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn
7Networks_LH_Default_Par_2,Default,Default,Default,Limbic,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Par_3,Default,Default,Vis,SalVentAttn,DorsAttn,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_Par_4,Default,Default,Cont,Limbic,Cont,Default,Default,Cont,Cont,Default
7Networks_LH_Default_Par_5,Default,Default,Cont,Cont,Cont,Cont,Default,Cont,Cont,Default
7Networks_LH_Default_Par_6,Default,Cont,Cont,Cont,Cont,Cont,Cont,Cont,Cont,Default
7Networks_LH_Default_Par_7,Default,Cont,Cont,Cont,Cont,Cont,DorsAttn,Cont,Cont,Cont
7Networks_LH_Default_Temp_1,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_10,Default,Vis,Default,Vis,SomMot,DorsAttn,Default,Default,SomMot,Vis
7Networks_LH_Default_Temp_2,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_3,Default,Cont,Cont,Cont,Limbic,Default,Limbic,Cont,Cont,Default
7Networks_LH_Default_Temp_4,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_5,Default,Default,Default,SalVentAttn,SalVentAttn,SomMot,Limbic,Default,SomMot,SomMot
7Networks_LH_Default_Temp_6,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_7,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_8,Default,SalVentAttn,Default,SomMot,SomMot,Default,Limbic,Default,SomMot,Default
7Networks_LH_Default_Temp_9,Default,Vis,Default,SomMot,SomMot,Default,Default,Default,SomMot,Vis
7Networks_LH_Default_pCunPCC_1,Default,SalVentAttn,Vis,SalVentAttn,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_pCunPCC_10,Default,Cont,SalVentAttn,Cont,Cont,Cont,Cont,Cont,Cont,DorsAttn
7Networks_LH_Default_pCunPCC_11,Default,Default,DorsAttn,Vis,DorsAttn,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_pCunPCC_2,Default,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn,Vis,Vis,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_Default_pCunPCC_3,Default,Limbic,Vis,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_pCunPCC_4,Default,SalVentAttn,Vis,Cont,Vis,Vis,Vis,SalVentAttn,Vis,Cont
7Networks_LH_Default_pCunPCC_5,Default,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,Cont,Vis,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_Default_pCunPCC_6,Default,SalVentAttn,Vis,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_pCunPCC_7,Default,Default,Vis,Default,Default,Default,Limbic,Default,Default,Default
7Networks_LH_Default_pCunPCC_8,Default,SalVentAttn,Vis,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_pCunPCC_9,Default,Limbic,Limbic,Default,Default,Limbic,Default,Default,Default,Default
7Networks_LH_DorsAttn_FEF_1,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,SalVentAttn
7Networks_LH_DorsAttn_FEF_2,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_FEF_3,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn
7Networks_LH_DorsAttn_FEF_4,DorsAttn,SomMot,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,DorsAttn
7Networks_LH_DorsAttn_Post_1,DorsAttn,Default,Default,Default,Limbic,Limbic,SalVentAttn,Default,Vis,SomMot
7Networks_LH_DorsAttn_Post_10,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Cont,Vis
7Networks_LH_DorsAttn_Post_11,DorsAttn,SomMot,SalVentAttn,SomMot,DorsAttn,SalVentAttn,SomMot,Default,SomMot,SomMot
7Networks_LH_DorsAttn_Post_12,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_13,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_14,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Vis
7Networks_LH_DorsAttn_Post_15,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn
7Networks_LH_DorsAttn_Post_16,DorsAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn
7Networks_LH_DorsAttn_Post_17,DorsAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,DorsAttn
7Networks_LH_DorsAttn_Post_2,DorsAttn,Vis,DorsAttn,Vis,Limbic,Limbic,DorsAttn,Limbic,Vis,Limbic
7Networks_LH_DorsAttn_Post_3,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,Vis
7Networks_LH_DorsAttn_Post_4,DorsAttn,Default,Limbic,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_DorsAttn_Post_5,DorsAttn,Vis,DorsAttn,DorsAttn,Vis,DorsAttn,Vis,DorsAttn,DorsAttn,Vis
7Networks_LH_DorsAttn_Post_6,DorsAttn,DorsAttn,Cont,Cont,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn
7Networks_LH_DorsAttn_Post_7,DorsAttn,Vis,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Vis
7Networks_LH_DorsAttn_Post_8,DorsAttn,SomMot,SalVentAttn,SomMot,DorsAttn,SalVentAttn,SomMot,Default,SomMot,SomMot
7Networks_LH_DorsAttn_Post_9,DorsAttn,Cont,Cont,Cont,DorsAttn,DorsAttn,DorsAttn,Cont,Cont,DorsAttn
7Networks_LH_DorsAttn_PrCv_1,DorsAttn,Default,Cont,Vis,Limbic,Default,Default,Cont,Cont,Default
7Networks_LH_DorsAttn_PrCv_2,DorsAttn,Cont,Cont,Cont,DorsAttn,Cont,DorsAttn,Cont,Cont,Vis
7Networks_LH_Limbic_OFC_1,Limbic,Default,Cont,Limbic,Default,Default,Limbic,Cont,Default,Default
7Networks_LH_Limbic_OFC_2,Limbic,Limbic,Default,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_OFC_3,Limbic,Default,Default,Limbic,Default,Limbic,Default,Default,Default,Default
7Networks_LH_Limbic_OFC_4,Limbic,Default,Vis,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_OFC_5,Limbic,Cont,Cont,Limbic,Cont,Cont,DorsAttn,Cont,Cont,Default
7Networks_LH_Limbic_TempPole_1,Limbic,Limbic,Limbic,Vis,Limbic,Vis,Default,Cont,SomMot,SalVentAttn
7Networks_LH_Limbic_TempPole_2,Limbic,Limbic,Limbic,Vis,Limbic,SomMot,SomMot,SomMot,SalVentAttn,Limbic
7Networks_LH_Limbic_TempPole_3,Limbic,Limbic,Cont,Vis,Limbic,SomMot,Limbic,Limbic,SalVentAttn,Vis
7Networks_LH_Limbic_TempPole_4,Limbic,Limbic,Cont,Vis,Limbic,Default,Default,Cont,Cont,Default
7Networks_LH_Limbic_TempPole_5,Limbic,Limbic,Limbic,Default,Limbic,Limbic,Default,Limbic,Vis,Limbic
7Networks_LH_Limbic_TempPole_6,Limbic,Limbic,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Limbic_TempPole_7,Limbic,Limbic,Default,SalVentAttn,Limbic,SomMot,Default,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_Limbic_TempPole_8,Limbic,DorsAttn,Limbic,Limbic,Vis,Vis,SomMot,Limbic,Limbic,Limbic
7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn,SalVentAttn,Limbic,DorsAttn,Limbic,Default,Default,SomMot,SalVentAttn,Default
7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot
7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn,Cont,Cont,Cont,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,Cont,Vis
7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn,Default,Default,Vis,Vis,DorsAttn,SalVentAttn,SalVentAttn,Default,Vis
7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_1,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_2,SalVentAttn,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_Med_3,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_4,SalVentAttn,SomMot,SalVentAttn,SomMot,DorsAttn,SalVentAttn,DorsAttn,SomMot,SomMot,Vis
7Networks_LH_SalVentAttn_Med_5,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_6,SalVentAttn,DorsAttn,SomMot,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SomMot,DorsAttn,DorsAttn
7Networks_LH_SalVentAttn_Med_7,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_1,SalVentAttn,Vis,Default,SomMot,DorsAttn,DorsAttn,DorsAttn,Default,SalVentAttn,Vis
7Networks_LH_SalVentAttn_ParOper_2,SalVentAttn,Default,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_3,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_4,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn
7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn,Vis,Cont,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,Vis
7Networks_LH_SomMot_1,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_10,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_11,SomMot,SomMot,SomMot,Vis,SomMot,SomMot,SomMot,SomMot,SomMot,Vis
7Networks_LH_SomMot_12,SomMot,SomMot,DorsAttn,Vis,SomMot,SomMot,DorsAttn,SomMot,SomMot,Vis
7Networks_LH_SomMot_13,SomMot,SomMot,DorsAttn,Vis,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_14,SomMot,Limbic,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_15,SomMot,SomMot,SalVentAttn,SomMot,DorsAttn,DorsAttn,SomMot,Default,SalVentAttn,SomMot
7Networks_LH_SomMot_16,SomMot,Vis,DorsAttn,Vis,SomMot,SomMot,DorsAttn,SomMot,SomMot,Vis
7Networks_LH_SomMot_17,SomMot,Limbic,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_18,SomMot,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_19,SomMot,SomMot,DorsAttn,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_2,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_20,SomMot,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_21,SomMot,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,Default,SomMot,SomMot
7Networks_LH_SomMot_22,SomMot,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_23,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_24,SomMot,Limbic,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_25,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_26,SomMot,SomMot,Cont,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_27,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_28,SomMot,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_29,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_3,SomMot,SomMot,SomMot,Vis,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn
7Networks_LH_SomMot_30,SomMot,SomMot,SalVentAttn,SomMot,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,SomMot,SomMot
7Networks_LH_SomMot_31,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_32,SomMot,Vis,SomMot,Limbic,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_33,SomMot,Cont,SomMot,Limbic,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_34,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_35,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_36,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_37,SomMot,Default,SomMot,SomMot,SomMot,SomMot,SomMot,Limbic,SomMot,SomMot
7Networks_LH_SomMot_4,SomMot,SomMot,DorsAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_5,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_6,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_7,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_8,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_9,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_Vis_1,Vis,Vis,DorsAttn,Vis,Limbic,Limbic,DorsAttn,Limbic,Vis,Limbic
7Networks_LH_Vis_10,Vis,Vis,DorsAttn,Vis,DorsAttn,Vis,Vis,DorsAttn,DorsAttn,Vis
7Networks_LH_Vis_11,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_12,Vis,Default,Vis,Limbic,Vis,Limbic,Vis,Vis,Vis,Vis
7Networks_LH_Vis_13,Vis,Vis,DorsAttn,DorsAttn,Vis,Limbic,SomMot,SomMot,DorsAttn,Limbic
7Networks_LH_Vis_14,Vis,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_15,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_16,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,SomMot,DorsAttn,DorsAttn
7Networks_LH_Vis_17,Vis,Vis,DorsAttn,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_Vis_18,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_19,Vis,Default,Vis,Limbic,Vis,Limbic,Vis,Vis,Vis,Vis
7Networks_LH_Vis_2,Vis,SalVentAttn,DorsAttn,SalVentAttn,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Vis_20,Vis,SalVentAttn,Vis,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Vis_21,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,DorsAttn,Vis
7Networks_LH_Vis_22,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis,SomMot,DorsAttn,DorsAttn
7Networks_LH_Vis_23,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_24,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_25,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,DorsAttn,Vis
7Networks_LH_Vis_26,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis,SomMot,DorsAttn,Vis
7Networks_LH_Vis_27,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_28,Vis,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_Vis_29,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_3,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_30,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis,SomMot,DorsAttn,Vis
7Networks_LH_Vis_31,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis,SomMot,DorsAttn,Vis
7Networks_LH_Vis_4,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis,DorsAttn,DorsAttn,Vis
7Networks_LH_Vis_5,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_6,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_7,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,SomMot,Limbic,Limbic,Limbic
7Networks_LH_Vis_8,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Limbic,Vis,Vis
7Networks_LH_Vis_9,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,DorsAttn
7Networks_RH_Cont_Cing_1,Cont,SalVentAttn,SalVentAttn,SalVentAttn,Cont,Cont,Vis,SalVentAttn,DorsAttn,Cont
7Networks_RH_Cont_Cing_2,Cont,Limbic,Cont,Default,Vis,Limbic,Vis,SalVentAttn,Cont,Limbic
7Networks_RH_Cont_PFCl_1,Cont,Cont,Limbic,Cont,Cont,Cont,Cont,Cont,Cont,Cont
7Networks_RH_Cont_PFCl_10,Cont,Vis,Cont,Cont,Cont,Cont,Cont,DorsAttn,Cont,Cont
